Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-04-24,TITAN,EQ,403.45,405,405.5,390,395.25,395.9,394.52,738949,29152997390000,12704,291890,0.395
2015-04-27,TITAN,EQ,395.9,398.7,398.7,383,384.25,386.5,390.93,947654,37046845570000,9700,616435,0.6505
2015-04-28,TITAN,EQ,386.5,386,390.55,382,387.65,386.15,385.71,612828,23637504670000,7908,272386,0.4445
2015-04-29,TITAN,EQ,386.15,387.9,388.6,380,380.65,381.85,382.46,866439,33138116060000,8979,458195,0.5288
2015-04-30,TITAN,EQ,381.85,380.4,386.85,379.95,382.7,382.8,383.25,2267714,86909536575000,15869,1487176,0.6558
2015-05-04,TITAN,EQ,382.8,384.8,394.25,382.25,386.95,385.25,387.59,462963,17944085005000,9012,127363,0.2751
2015-05-05,TITAN,EQ,385.25,386.1,388.7,380.25,385.7,384.4,385.51,593407,22876519340000,10560,233957,0.3943
2015-05-06,TITAN,EQ,384.4,382.65,386,368,384.2,383.4,378.84,1719756,65151262830000,18414,836350,0.4863
2015-05-07,TITAN,EQ,383.4,383.9,385.8,365.25,368.35,369.55,375.77,1729099,64974092395000,20501,762151,0.4408
2015-05-08,TITAN,EQ,369.55,340,357.7,334.35,352.85,353.6,347.34,5691342,197681068625000,67015,1469545,0.2582
2015-05-11,TITAN,EQ,353.6,352,371.4,346.2,369,367.65,358.63,1343524,48182244960000,24053,269953,0.2009
2015-05-12,TITAN,EQ,367.65,369.45,369.45,356,360.5,362.75,361.04,901977,32565315950000,12991,342351,0.3796
2015-05-13,TITAN,EQ,362.75,362.2,369,357.95,366.1,367.4,364.88,837838,30571053700000,12682,213746,0.2551
2015-05-14,TITAN,EQ,367.4,363.55,366,360.1,364,362.9,363.15,527009,19138583175000,10198,146681,0.2783
2015-05-15,TITAN,EQ,362.9,363.1,371,363.1,365.7,367.95,368.34,557137,20521767365000,10298,71104,0.1276
2015-05-18,TITAN,EQ,367.95,367.75,379.9,365.05,377.9,378.75,371.91,796620,29627359010000,12265,221922,0.2786
2015-05-19,TITAN,EQ,378.75,378.75,381.9,373.6,379.9,379.55,378.6,711652,26942870775000,9808,231567,0.3254
2015-05-20,TITAN,EQ,379.55,381,383.8,375,376,376.15,378.91,476821,18067258045000,8237,97691,0.2049
2015-05-21,TITAN,EQ,376.15,372.6,381,372.6,376.35,376,376.49,351909,13249089035000,6250,76142,0.2164
2015-05-22,TITAN,EQ,376,374.15,378.45,369,369.65,370.45,375.26,438670,16461639550000,6872,105963,0.2416
2015-05-25,TITAN,EQ,370.45,367.05,372.5,364.65,371.95,371,368.95,406302,14990321520000,5638,69310,0.1706
2015-05-26,TITAN,EQ,371,373,373.6,366.5,370.3,370.6,369.43,251010,9273005060000,4350,66468,0.2648
2015-05-27,TITAN,EQ,370.6,368.05,375.5,366.9,375.5,372.2,370.45,215459,7981769120000,3624,61315,0.2846
2015-05-28,TITAN,EQ,372.2,375,385.8,365.5,380,380.25,376.64,1467589,55275961205000,16456,736904,0.5021
2015-05-29,TITAN,EQ,380.25,381,381,372.2,377.5,378.3,377.15,312544,11787475695000,5295,112423,0.3597
2015-06-01,TITAN,EQ,378.3,375.1,379.6,373.05,376,376.3,375.58,232939,8748727160000,4247,62921,0.2701
2015-06-02,TITAN,EQ,376.3,378.45,378.45,367.2,369.4,368.95,373.47,322834,12057011405000,5735,57200,0.1772
2015-06-03,TITAN,EQ,368.95,369.9,370.95,355.5,364.3,367.65,363.6,407702,14823888175000,7320,119376,0.2928
2015-06-04,TITAN,EQ,367.65,365.85,366.6,355.9,360.55,361.5,360.56,331402,11949011655000,6460,113812,0.3434
2015-06-05,TITAN,EQ,361.5,357.55,370.85,354.25,366,363.75,363.91,513150,18673929770000,9675,108991,0.2124
2015-06-08,TITAN,EQ,363.75,364.5,366.3,351.2,351.2,352.95,357.01,275247,9826710595000,5632,52123,0.1894
2015-06-09,TITAN,EQ,352.95,350.05,360.9,350.05,360.05,359.55,356.38,400693,14280030850000,6276,118971,0.2969
2015-06-10,TITAN,EQ,359.55,359.25,366.5,359,363.25,364.7,364.03,423122,15402787995000,6644,160357,0.379
2015-06-11,TITAN,EQ,364.7,365.3,368,351.95,352.8,353.7,357.64,402824,14406711325000,6324,134490,0.3339
2015-06-12,TITAN,EQ,353.7,353.45,356,345.1,347,347.95,348.57,306206,10673460435000,6024,47016,0.1535
2015-06-15,TITAN,EQ,347.95,345,352.35,343,343.5,344.25,347.17,502073,17430677415000,7594,208961,0.4162
2015-06-16,TITAN,EQ,344.25,346,349.65,337.5,347.45,347.15,341.76,794358,27148146990000,9879,298046,0.3752
2015-06-17,TITAN,EQ,347.15,349.9,355.5,345.2,354.2,353.95,350.36,554088,19413089005000,8501,187256,0.338
2015-06-18,TITAN,EQ,353.95,353.15,360.5,350.1,358.35,358.8,355.82,375925,13376294205000,6297,106854,0.2842
2015-06-19,TITAN,EQ,358.8,360.65,361.2,352.2,359,358.2,357.17,499477,17839892710000,10600,170052,0.3405
2015-06-22,TITAN,EQ,358.2,357.35,368.9,356,368.5,366.25,362.84,503127,18255530365000,6242,175285,0.3484
2015-06-23,TITAN,EQ,366.25,367.8,368,355.85,357.05,357.25,359.92,581280,20921310645000,8419,249788,0.4297
2015-06-24,TITAN,EQ,357.25,357.6,361.9,354.05,356.3,356.6,357.4,1036071,37029596400000,10755,418359,0.4038
2015-06-25,TITAN,EQ,356.6,353,355.95,348.95,352.35,352.85,353.02,2374867,83838325800000,22045,1672049,0.7041
2015-06-26,TITAN,EQ,352.85,352.9,361.5,350.25,359.5,360.15,356.95,972326,34706984825000,10408,397968,0.4093
2015-06-29,TITAN,EQ,360.15,354.65,360,350.15,358.2,358.85,354.69,521388,18493324015000,7699,167567,0.3214
2015-06-30,TITAN,EQ,358.85,358.85,370.25,355.1,364.95,366.3,365.9,928099,33959431705000,12207,291916,0.3145
2015-07-01,TITAN,EQ,366.3,365,366.95,360.55,361.6,361.9,363.36,581426,21126821835000,8084,165611,0.2848
2015-07-02,TITAN,EQ,361.9,362.25,363.25,352.35,354,355.25,355.3,1301446,46239851140000,12560,698012,0.5363
2015-07-03,TITAN,EQ,355.25,349.5,359.5,349.5,356.2,357.3,357.05,640953,22885192810000,6006,306757,0.4786
2015-07-06,TITAN,EQ,357.3,352.05,357.95,352,356.85,355.85,355.1,606970,21553351515000,8100,226490,0.3731
2015-07-07,TITAN,EQ,355.85,356,362.95,355.6,360.95,361.05,360.1,622813,22427501820000,11987,167749,0.2693
2015-07-08,TITAN,EQ,361.05,356.1,360,351.25,355.2,354.95,354.86,743184,26372418560000,7442,317713,0.4275
2015-07-09,TITAN,EQ,354.95,355.45,361.9,354,360,359.7,358.95,492767,17687971905000,6821,213353,0.433
2015-07-10,TITAN,EQ,359.7,360.2,364.45,354.45,356,355.8,356.63,675678,24097015265000,6049,373827,0.5533
2015-07-13,TITAN,EQ,355.8,356.5,358.5,352.4,356.25,357.3,355.91,349986,12456336030000,5388,49911,0.1426
2015-07-14,TITAN,EQ,357.3,357.8,363.65,356,360,359.85,359.4,483292,17369595240000,6277,148386,0.307
2015-07-15,TITAN,EQ,359.85,358.7,358.7,348.35,349.55,350.75,353.46,597184,21108106205000,10156,200955,0.3365
2015-07-16,TITAN,EQ,350.75,350,353.85,348.5,350.1,350.65,351.37,330307,11605970950000,5250,102118,0.3092
2015-07-17,TITAN,EQ,350.65,348.5,353.6,347.1,348.05,348.95,350.51,557575,19543445325000,12156,180437,0.3236
2015-07-20,TITAN,EQ,348.95,349,351.3,344,344.95,345.15,346.76,808216,28025421525000,12094,284276,0.3517
2015-07-21,TITAN,EQ,345.15,346,346.9,338.05,338.9,339.75,342.24,475068,16258821545000,9528,159904,0.3366
2015-07-22,TITAN,EQ,339.75,339,340,333.35,338.8,338,337.16,810073,27312501300000,13324,285938,0.353
2015-07-23,TITAN,EQ,338,339,345,335.3,336.3,337.05,339.69,672679,22850346445000,9942,238265,0.3542
2015-07-24,TITAN,EQ,337.05,337,343.9,335.35,340.5,340.1,340.25,709976,24157107030000,11757,131647,0.1854
2015-07-27,TITAN,EQ,340.1,339.5,341.35,331.2,337.9,335.9,334.94,487372,16323975925000,7121,219067,0.4495
2015-07-28,TITAN,EQ,335.9,336.5,344.9,336.5,342,341.1,341.1,1107079,37762846610000,15480,522952,0.4724
2015-07-29,TITAN,EQ,341.1,342.85,343.75,333.3,339.5,338.55,337.21,801921,27041256645000,15066,380386,0.4743
2015-07-30,TITAN,EQ,338.55,338.5,345.25,336,338.45,338.8,340.75,1117699,38085724435000,13279,522168,0.4672
2015-07-31,TITAN,EQ,338.8,339,341.6,320.35,324,323.65,327.09,3631818,118794887870000,35269,1300353,0.358
2015-08-03,TITAN,EQ,323.65,323,324,315.45,316.7,317.25,318.45,2457661,78263631260000,28517,1526402,0.6211
2015-08-04,TITAN,EQ,317.25,317.7,319.4,314.5,316,315.95,316.36,1300131,41130652710000,17603,740073,0.5692
2015-08-05,TITAN,EQ,315.95,316.95,322.85,316.05,321.05,320.5,320.22,1990552,63740775125000,30262,916735,0.4605
2015-08-06,TITAN,EQ,320.5,324.45,328.75,321,327,327.75,324.7,1355010,43996845150000,21710,609789,0.45
2015-08-07,TITAN,EQ,327.75,328,335.15,324.5,333.45,334,330.17,1020332,33688441280000,24515,423499,0.4151
2015-08-10,TITAN,EQ,334,334.45,334.5,328,328.05,329.35,331.38,527219,17471188870000,8279,219422,0.4162
2015-08-11,TITAN,EQ,329.35,330.5,338,323.1,329.05,328.4,328.23,1135585,37272790635000,16530,373242,0.3287
2015-08-12,TITAN,EQ,328.4,327.9,334,323.2,330,330.1,329.83,628727,20737199895000,8546,242277,0.3853
2015-08-13,TITAN,EQ,330.1,331.2,338.6,320.6,328.6,328.15,332.64,1800158,59880267805000,22137,938164,0.5212
2015-08-14,TITAN,EQ,328.15,331.9,337,326,336,335.05,333.06,349444,11638729985000,10526,118827,0.34
2015-08-17,TITAN,EQ,335.05,336.1,340,330.15,336.95,336.6,336.86,590909,19905269615000,8464,296062,0.501
2015-08-18,TITAN,EQ,336.6,338,338.6,331.6,335.35,336.15,335.23,219001,7341650155000,4274,45818,0.2092
2015-08-19,TITAN,EQ,336.15,335.85,342.9,334.25,340,340.45,340.44,336368,11451360320000,5869,94080,0.2797
2015-08-20,TITAN,EQ,340.45,344.6,345.8,338.35,342.7,341.2,341.34,758875,25903635795000,8761,337974,0.4454
2015-08-21,TITAN,EQ,341.2,338.1,345.5,334.1,342.8,344.3,341.63,603152,20605476375000,9023,233277,0.3868
2015-08-24,TITAN,EQ,344.3,334.5,338.85,328.55,335.7,332.6,332.88,802619,26717181235000,12131,327005,0.4074
2015-08-25,TITAN,EQ,332.6,335.05,337.7,321.5,326.7,327,327.89,635497,20837477385000,9598,207083,0.3259
2015-08-26,TITAN,EQ,327,328,333.1,320.5,323.6,324.75,326.56,795875,25990043400000,10930,152553,0.1917
2015-08-27,TITAN,EQ,324.75,320,353.1,320,344,347.05,341.4,3735076,127515332760000,29377,1480795,0.3965
